time,tollgate_id,direction,volume,week,hour,minute,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
2016-09-24 23:40:00,2,0,7,5,23,40,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-24 23:40:00,3,0,18,5,23,40,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-24 23:40:00,3,1,14,5,23,40,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 00:00:00,1,0,14,6,0,0,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 00:00:00,1,1,98,6,0,0,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 00:00:00,2,0,3,6,0,0,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 00:00:00,3,0,15,6,0,0,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 00:00:00,3,1,147,6,0,0,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 00:20:00,1,0,8,6,0,20,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 00:20:00,1,1,52,6,0,20,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 00:20:00,3,0,18,6,0,20,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 00:20:00,3,1,111,6,0,20,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 00:40:00,1,0,7,6,0,40,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 00:40:00,1,1,27,6,0,40,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 00:40:00,2,0,1,6,0,40,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 00:40:00,3,0,20,6,0,40,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 00:40:00,3,1,86,6,0,40,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 01:00:00,1,0,8,6,1,0,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 01:00:00,1,1,14,6,1,0,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 01:00:00,3,0,18,6,1,0,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 01:00:00,3,1,7,6,1,0,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 01:20:00,1,0,6,6,1,20,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 01:20:00,1,1,6,6,1,20,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 01:20:00,2,0,3,6,1,20,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 01:20:00,3,0,19,6,1,20,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 01:20:00,3,1,9,6,1,20,1008.7,1013.7,195.0,1.1,23.4,87.0,0.0
2016-09-25 01:40:00,1,0,2,6,1,40,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 01:40:00,1,1,10,6,1,40,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 01:40:00,2,0,2,6,1,40,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 01:40:00,3,0,11,6,1,40,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 01:40:00,3,1,7,6,1,40,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 02:00:00,1,0,5,6,2,0,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 02:00:00,1,1,16,6,2,0,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 02:00:00,3,0,13,6,2,0,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 02:00:00,3,1,7,6,2,0,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 02:20:00,1,0,10,6,2,20,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 02:20:00,1,1,6,6,2,20,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 02:20:00,3,0,19,6,2,20,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 02:20:00,3,1,4,6,2,20,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 02:40:00,1,0,8,6,2,40,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 02:40:00,1,1,5,6,2,40,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 02:40:00,3,0,17,6,2,40,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 02:40:00,3,1,4,6,2,40,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 03:00:00,1,0,5,6,3,0,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 03:00:00,1,1,10,6,3,0,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 03:00:00,3,0,18,6,3,0,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 03:00:00,3,1,3,6,3,0,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 03:20:00,1,0,6,6,3,20,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 03:20:00,1,1,18,6,3,20,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 03:20:00,3,0,16,6,3,20,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 03:20:00,3,1,4,6,3,20,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 03:40:00,1,0,11,6,3,40,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 03:40:00,1,1,16,6,3,40,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 03:40:00,3,0,8,6,3,40,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 03:40:00,3,1,5,6,3,40,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 04:00:00,1,0,7,6,4,0,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 04:00:00,1,1,7,6,4,0,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 04:00:00,3,0,15,6,4,0,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 04:00:00,3,1,3,6,4,0,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 04:20:00,1,0,7,6,4,20,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 04:20:00,1,1,16,6,4,20,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 04:20:00,3,0,6,6,4,20,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 04:20:00,3,1,4,6,4,20,1008.9,1013.8,102.0,2.4,28.5,65.0,0.0
2016-09-25 04:40:00,1,0,13,6,4,40,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 04:40:00,1,1,31,6,4,40,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 04:40:00,3,0,11,6,4,40,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 04:40:00,3,1,17,6,4,40,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 05:00:00,1,0,9,6,5,0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 05:00:00,1,1,35,6,5,0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 05:00:00,2,0,9,6,5,0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 05:00:00,3,0,11,6,5,0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 05:00:00,3,1,10,6,5,0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 05:20:00,1,0,6,6,5,20,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 05:20:00,1,1,30,6,5,20,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 05:20:00,2,0,15,6,5,20,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 05:20:00,3,0,20,6,5,20,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 05:20:00,3,1,10,6,5,20,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 05:40:00,1,0,8,6,5,40,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 05:40:00,1,1,33,6,5,40,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 05:40:00,2,0,16,6,5,40,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 05:40:00,3,0,21,6,5,40,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 05:40:00,3,1,17,6,5,40,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 06:00:00,1,0,10,6,6,0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 06:00:00,1,1,41,6,6,0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 06:00:00,2,0,22,6,6,0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 06:00:00,3,0,36,6,6,0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 06:00:00,3,1,21,6,6,0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 06:20:00,1,0,12,6,6,20,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 06:20:00,1,1,47,6,6,20,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 06:20:00,2,0,23,6,6,20,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 06:20:00,3,0,43,6,6,20,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 06:20:00,3,1,28,6,6,20,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 06:40:00,1,0,26,6,6,40,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 06:40:00,1,1,60,6,6,40,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 06:40:00,2,0,29,6,6,40,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 06:40:00,3,0,69,6,6,40,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 06:40:00,3,1,49,6,6,40,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 07:00:00,1,0,20,6,7,0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 07:00:00,1,1,65,6,7,0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 07:00:00,2,0,30,6,7,0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 07:00:00,3,0,71,6,7,0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 07:00:00,3,1,50,6,7,0,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 07:20:00,1,0,22,6,7,20,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 07:20:00,1,1,81,6,7,20,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 07:20:00,2,0,45,6,7,20,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 07:20:00,3,0,81,6,7,20,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 07:20:00,3,1,72,6,7,20,1006.4,1011.3,85.0,2.9,29.9,58.0,0.0
2016-09-25 07:40:00,1,0,33,6,7,40,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 07:40:00,1,1,65,6,7,40,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 07:40:00,2,0,62,6,7,40,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 07:40:00,3,0,88,6,7,40,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 07:40:00,3,1,112,6,7,40,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 08:00:00,1,0,35,6,8,0,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 08:00:00,1,1,98,6,8,0,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 08:00:00,2,0,70,6,8,0,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 08:00:00,3,0,115,6,8,0,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 08:00:00,3,1,112,6,8,0,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 08:20:00,1,0,40,6,8,20,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 08:20:00,1,1,96,6,8,20,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 08:20:00,2,0,75,6,8,20,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 08:20:00,3,0,88,6,8,20,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 08:20:00,3,1,111,6,8,20,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 08:40:00,1,0,50,6,8,40,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 08:40:00,1,1,105,6,8,40,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 08:40:00,2,0,90,6,8,40,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 08:40:00,3,0,110,6,8,40,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 08:40:00,3,1,120,6,8,40,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 09:00:00,1,0,41,6,9,0,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 09:00:00,1,1,108,6,9,0,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 09:00:00,2,0,64,6,9,0,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 09:00:00,3,0,92,6,9,0,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 09:00:00,3,1,108,6,9,0,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 09:20:00,1,0,42,6,9,20,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 09:20:00,1,1,103,6,9,20,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 09:20:00,2,0,104,6,9,20,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 09:20:00,3,0,125,6,9,20,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 09:20:00,3,1,140,6,9,20,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 09:40:00,1,0,49,6,9,40,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 09:40:00,1,1,95,6,9,40,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 09:40:00,2,0,93,6,9,40,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 09:40:00,3,0,110,6,9,40,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 09:40:00,3,1,102,6,9,40,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 10:00:00,1,0,50,6,10,0,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 10:00:00,1,1,86,6,10,0,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 10:00:00,2,0,106,6,10,0,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 10:00:00,3,0,106,6,10,0,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 10:00:00,3,1,105,6,10,0,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 10:20:00,1,0,47,6,10,20,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 10:20:00,1,1,103,6,10,20,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 10:20:00,2,0,99,6,10,20,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 10:20:00,3,0,116,6,10,20,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 10:20:00,3,1,104,6,10,20,1006.6,1011.5,57.0,2.8,28.9,57.0,0.0
2016-09-25 10:40:00,1,0,55,6,10,40,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 10:40:00,1,1,54,6,10,40,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 10:40:00,2,0,73,6,10,40,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 10:40:00,3,0,104,6,10,40,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 10:40:00,3,1,97,6,10,40,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 11:00:00,1,0,55,6,11,0,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 11:00:00,1,1,70,6,11,0,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 11:00:00,2,0,81,6,11,0,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 11:00:00,3,0,108,6,11,0,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 11:00:00,3,1,104,6,11,0,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 11:20:00,1,0,54,6,11,20,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 11:20:00,1,1,82,6,11,20,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 11:20:00,2,0,85,6,11,20,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 11:20:00,3,0,91,6,11,20,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 11:20:00,3,1,89,6,11,20,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 11:40:00,1,0,29,6,11,40,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 11:40:00,1,1,65,6,11,40,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 11:40:00,2,0,63,6,11,40,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 11:40:00,3,0,82,6,11,40,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 11:40:00,3,1,86,6,11,40,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 12:00:00,1,0,47,6,12,0,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 12:00:00,1,1,89,6,12,0,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 12:00:00,2,0,72,6,12,0,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 12:00:00,3,0,95,6,12,0,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 12:00:00,3,1,126,6,12,0,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 12:20:00,1,0,58,6,12,20,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 12:20:00,1,1,96,6,12,20,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 12:20:00,2,0,65,6,12,20,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 12:20:00,3,0,110,6,12,20,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 12:20:00,3,1,98,6,12,20,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 12:40:00,1,0,46,6,12,40,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 12:40:00,1,1,71,6,12,40,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 12:40:00,2,0,66,6,12,40,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 12:40:00,3,0,105,6,12,40,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 12:40:00,3,1,103,6,12,40,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 13:00:00,1,0,57,6,13,0,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 13:00:00,1,1,92,6,13,0,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 13:00:00,2,0,64,6,13,0,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 13:00:00,3,0,101,6,13,0,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 13:00:00,3,1,131,6,13,0,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 13:20:00,1,0,56,6,13,20,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 13:20:00,1,1,110,6,13,20,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 13:20:00,2,0,91,6,13,20,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 13:20:00,3,0,130,6,13,20,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 13:20:00,3,1,158,6,13,20,1008.0,1012.9,83.0,2.9,25.2,76.0,0.0
2016-09-25 13:40:00,1,0,60,6,13,40,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 13:40:00,1,1,105,6,13,40,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 13:40:00,2,0,83,6,13,40,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 13:40:00,3,0,137,6,13,40,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 13:40:00,3,1,131,6,13,40,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 14:00:00,1,0,72,6,14,0,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 14:00:00,1,1,96,6,14,0,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 14:00:00,2,0,69,6,14,0,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 14:00:00,3,0,130,6,14,0,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 14:00:00,3,1,121,6,14,0,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 14:20:00,1,0,59,6,14,20,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 14:20:00,1,1,100,6,14,20,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 14:20:00,2,0,84,6,14,20,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 14:20:00,3,0,151,6,14,20,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 14:20:00,3,1,138,6,14,20,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 14:40:00,1,0,85,6,14,40,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 14:40:00,1,1,109,6,14,40,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 14:40:00,2,0,94,6,14,40,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 14:40:00,3,0,158,6,14,40,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 14:40:00,3,1,136,6,14,40,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 15:00:00,1,0,65,6,15,0,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 15:00:00,1,1,86,6,15,0,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 15:00:00,2,0,94,6,15,0,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 15:00:00,3,0,122,6,15,0,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 15:00:00,3,1,122,6,15,0,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 15:20:00,1,0,61,6,15,20,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 15:20:00,1,1,105,6,15,20,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 15:20:00,2,0,103,6,15,20,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 15:20:00,3,0,135,6,15,20,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 15:20:00,3,1,119,6,15,20,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 15:40:00,1,0,52,6,15,40,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 15:40:00,1,1,113,6,15,40,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 15:40:00,2,0,75,6,15,40,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 15:40:00,3,0,130,6,15,40,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 15:40:00,3,1,107,6,15,40,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 16:00:00,1,0,70,6,16,0,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 16:00:00,1,1,86,6,16,0,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 16:00:00,2,0,76,6,16,0,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 16:00:00,3,0,145,6,16,0,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 16:00:00,3,1,109,6,16,0,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 16:20:00,1,0,63,6,16,20,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 16:20:00,1,1,108,6,16,20,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 16:20:00,2,0,92,6,16,20,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 16:20:00,3,0,134,6,16,20,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 16:20:00,3,1,100,6,16,20,1007.9,1012.8,53.0,1.4,24.4,85.0,0.0
2016-09-25 16:40:00,1,0,73,6,16,40,1007.2,1012.1,11.0,0.9,22.8,87.0,0.0
2016-09-25 16:40:00,1,1,120,6,16,40,1007.2,1012.1,11.0,0.9,22.8,87.0,0.0
2016-09-25 16:40:00,2,0,74,6,16,40,1007.2,1012.1,11.0,0.9,22.8,87.0,0.0
2016-09-25 16:40:00,3,0,140,6,16,40,1007.2,1012.1,11.0,0.9,22.8,87.0,0.0
2016-09-25 16:40:00,3,1,101,6,16,40,1007.2,1012.1,11.0,0.9,22.8,87.0,0.0
2016-09-25 17:00:00,1,0,63,6,17,0,1007.2,1012.1,11.0,0.9,22.8,87.0,0.0
2016-09-25 17:00:00,1,1,105,6,17,0,1007.2,1012.1,11.0,0.9,22.8,87.0,0.0
2016-09-25 17:00:00,2,0,84,6,17,0,1007.2,1012.1,11.0,0.9,22.8,87.0,0.0
2016-09-25 17:00:00,3,0,119,6,17,0,1007.2,1012.1,11.0,0.9,22.8,87.0,0.0
2016-09-25 17:00:00,3,1,118,6,17,0,1007.2,1012.1,11.0,0.9,22.8,87.0,0.0
2016-09-25 17:20:00,1,0,49,6,17,20,1007.2,1012.1,11.0,0.9,22.8,87.0,0.0
