time,tollgate_id,direction,week,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,count
2016-09-21 06:00:00,1,0,2,6,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,152
2016-09-21 06:00:00,1,1,2,6,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,157
2016-09-21 06:00:00,2,0,2,6,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,29
2016-09-21 06:00:00,3,0,2,6,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,164
2016-09-21 06:00:00,3,1,2,6,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,99
2016-09-21 07:00:00,1,0,2,7,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,257
2016-09-21 07:00:00,1,1,2,7,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,270
2016-09-21 07:00:00,2,0,2,7,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,123
2016-09-21 07:00:00,3,0,2,7,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,400
2016-09-21 07:00:00,3,1,2,7,1013.1,1018.1,328.0,3.0,26.2,56.0,0.0,247
2016-09-21 08:00:00,1,0,2,8,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,325
2016-09-21 08:00:00,1,1,2,8,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,324
2016-09-21 08:00:00,2,0,2,8,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,133
2016-09-21 08:00:00,3,0,2,8,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,418
2016-09-21 08:00:00,3,1,2,8,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,397
2016-09-21 09:00:00,1,0,2,9,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,157
2016-09-21 09:00:00,1,1,2,9,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,391
2016-09-21 09:00:00,2,0,2,9,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,284
2016-09-21 09:00:00,3,0,2,9,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,389
2016-09-21 09:00:00,3,1,2,9,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,292
2016-09-21 10:00:00,1,0,2,10,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,130
2016-09-21 10:00:00,1,1,2,10,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,283
2016-09-21 10:00:00,2,0,2,10,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,213
2016-09-21 10:00:00,3,0,2,10,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,347
2016-09-21 10:00:00,3,1,2,10,1013.2,1018.2,348.0,1.5,24.9,67.0,0.0,238
2016-09-21 11:00:00,1,0,2,11,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,91
2016-09-21 11:00:00,1,1,2,11,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,234
2016-09-21 11:00:00,2,0,2,11,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,153
2016-09-21 11:00:00,3,0,2,11,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,274
2016-09-21 11:00:00,3,1,2,11,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,224
2016-09-21 12:00:00,1,0,2,12,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,125
2016-09-21 12:00:00,1,1,2,12,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,270
2016-09-21 12:00:00,2,0,2,12,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,160
2016-09-21 12:00:00,3,0,2,12,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,257
2016-09-21 12:00:00,3,1,2,12,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,275
2016-09-21 13:00:00,1,0,2,13,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,136
2016-09-21 13:00:00,1,1,2,13,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,279
2016-09-21 13:00:00,2,0,2,13,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,216
2016-09-21 13:00:00,3,0,2,13,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,307
2016-09-21 13:00:00,3,1,2,13,1014.1,1019.1,320.0,2.4,21.3,91.0,0.5,307
2016-09-21 14:00:00,1,0,2,14,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,150
2016-09-21 14:00:00,1,1,2,14,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,300
2016-09-21 14:00:00,2,0,2,14,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,223
2016-09-21 14:00:00,3,0,2,14,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,303
2016-09-21 14:00:00,3,1,2,14,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,272
2016-09-21 15:00:00,1,0,2,15,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,143
2016-09-21 15:00:00,1,1,2,15,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,284
2016-09-21 15:00:00,2,0,2,15,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,221
2016-09-21 15:00:00,3,0,2,15,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,316
2016-09-21 15:00:00,3,1,2,15,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,305
2016-09-21 16:00:00,1,0,2,16,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,137
2016-09-21 16:00:00,1,1,2,16,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,300
2016-09-21 16:00:00,2,0,2,16,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,246
2016-09-21 16:00:00,3,0,2,16,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,351
2016-09-21 16:00:00,3,1,2,16,1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,275
2016-09-21 17:00:00,1,0,2,17,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,102
2016-09-21 17:00:00,1,1,2,17,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,297
2016-09-21 17:00:00,2,0,2,17,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,248
2016-09-21 17:00:00,3,0,2,17,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,334
2016-09-21 17:00:00,3,1,2,17,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,266
2016-09-21 18:00:00,1,0,2,18,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,64
2016-09-21 18:00:00,1,1,2,18,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,237
2016-09-21 18:00:00,2,0,2,18,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,179
2016-09-21 18:00:00,3,0,2,18,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,214
2016-09-21 18:00:00,3,1,2,18,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,210
2016-09-21 19:00:00,1,0,2,19,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,63
2016-09-21 19:00:00,1,1,2,19,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,135
2016-09-21 19:00:00,2,0,2,19,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,120
2016-09-21 19:00:00,3,0,2,19,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,177
2016-09-21 19:00:00,3,1,2,19,1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,151
2016-09-21 20:00:00,1,0,2,20,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,65
2016-09-21 20:00:00,1,1,2,20,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,116
2016-09-21 20:00:00,2,0,2,20,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,80
2016-09-21 20:00:00,3,0,2,20,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,124
2016-09-21 20:00:00,3,1,2,20,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,124
2016-09-21 21:00:00,1,0,2,21,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,42
2016-09-21 21:00:00,1,1,2,21,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,90
2016-09-21 21:00:00,2,0,2,21,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,85
2016-09-21 21:00:00,3,0,2,21,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,120
2016-09-21 21:00:00,3,1,2,21,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,117
2016-09-21 22:00:00,1,0,2,22,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,26
2016-09-21 22:00:00,1,1,2,22,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,74
2016-09-21 22:00:00,2,0,2,22,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,61
2016-09-21 22:00:00,3,0,2,22,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,74
2016-09-21 22:00:00,3,1,2,22,1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,55
2016-09-21 23:00:00,1,0,2,23,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,48
2016-09-21 23:00:00,1,1,2,23,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,48
2016-09-21 23:00:00,2,0,2,23,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,9
2016-09-21 23:00:00,3,0,2,23,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,65
2016-09-21 23:00:00,3,1,2,23,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,50
2016-09-22 00:00:00,1,0,3,0,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,38
2016-09-22 00:00:00,1,1,3,0,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,233
2016-09-22 00:00:00,2,0,3,0,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,2
2016-09-22 00:00:00,3,0,3,0,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,36
2016-09-22 00:00:00,3,1,3,0,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,320
2016-09-22 01:00:00,1,0,3,1,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,27
2016-09-22 01:00:00,1,1,3,1,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,25
2016-09-22 01:00:00,3,0,3,1,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,39
2016-09-22 01:00:00,3,1,3,1,1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,18
2016-09-22 02:00:00,1,0,3,2,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,22
2016-09-22 02:00:00,1,1,3,2,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,23
2016-09-22 02:00:00,3,0,3,2,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,35
2016-09-22 02:00:00,3,1,3,2,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,16
2016-09-22 03:00:00,1,0,3,3,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,21
2016-09-22 03:00:00,1,1,3,3,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,37
2016-09-22 03:00:00,3,0,3,3,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,46
2016-09-22 03:00:00,3,1,3,3,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,11
2016-09-22 04:00:00,1,0,3,4,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,25
2016-09-22 04:00:00,1,1,3,4,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,55
2016-09-22 04:00:00,3,0,3,4,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,37
2016-09-22 04:00:00,3,1,3,4,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,18
2016-09-22 05:00:00,1,0,3,5,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,10
2016-09-22 05:00:00,1,1,3,5,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,93
2016-09-22 05:00:00,2,0,3,5,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,59
2016-09-22 05:00:00,3,0,3,5,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,60
2016-09-22 05:00:00,3,1,3,5,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,33
2016-09-22 06:00:00,1,0,3,6,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,52
2016-09-22 06:00:00,1,1,3,6,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,163
2016-09-22 06:00:00,2,0,3,6,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,99
2016-09-22 06:00:00,3,0,3,6,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,159
2016-09-22 06:00:00,3,1,3,6,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,120
2016-09-22 07:00:00,1,0,3,7,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,102
2016-09-22 07:00:00,1,1,3,7,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,275
2016-09-22 07:00:00,2,0,3,7,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,251
2016-09-22 07:00:00,3,0,3,7,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,368
2016-09-22 07:00:00,3,1,3,7,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,244
2016-09-22 08:00:00,1,0,3,8,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,159
2016-09-22 08:00:00,1,1,3,8,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,315
2016-09-22 08:00:00,2,0,3,8,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,319
2016-09-22 08:00:00,3,0,3,8,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,496
2016-09-22 08:00:00,3,1,3,8,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,384
2016-09-22 09:00:00,1,0,3,9,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,154
2016-09-22 09:00:00,1,1,3,9,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,340
2016-09-22 09:00:00,2,0,3,9,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,242
2016-09-22 09:00:00,3,0,3,9,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,384
2016-09-22 09:00:00,3,1,3,9,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,322
2016-09-22 10:00:00,1,0,3,10,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,139
2016-09-22 10:00:00,1,1,3,10,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,289
2016-09-22 10:00:00,2,0,3,10,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,175
2016-09-22 10:00:00,3,0,3,10,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,304
2016-09-22 10:00:00,3,1,3,10,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,275
2016-09-22 11:00:00,1,0,3,11,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,111
2016-09-22 11:00:00,1,1,3,11,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,245
2016-09-22 11:00:00,2,0,3,11,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,157
2016-09-22 11:00:00,3,0,3,11,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,285
2016-09-22 11:00:00,3,1,3,11,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,198
2016-09-22 12:00:00,1,0,3,12,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,118
2016-09-22 12:00:00,1,1,3,12,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,294
2016-09-22 12:00:00,2,0,3,12,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,183
2016-09-22 12:00:00,3,0,3,12,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,267
2016-09-22 12:00:00,3,1,3,12,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,287
2016-09-22 13:00:00,1,0,3,13,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,151
2016-09-22 13:00:00,1,1,3,13,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,319
2016-09-22 13:00:00,2,0,3,13,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,210
2016-09-22 13:00:00,3,0,3,13,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,306
2016-09-22 13:00:00,3,1,3,13,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,291
2016-09-22 14:00:00,1,0,3,14,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,132
2016-09-22 14:00:00,1,1,3,14,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,253
2016-09-22 14:00:00,2,0,3,14,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,212
2016-09-22 14:00:00,3,0,3,14,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,335
2016-09-22 14:00:00,3,1,3,14,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,266
2016-09-22 15:00:00,1,0,3,15,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,166
2016-09-22 15:00:00,1,1,3,15,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,294
2016-09-22 15:00:00,2,0,3,15,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,206
2016-09-22 15:00:00,3,0,3,15,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,341
2016-09-22 15:00:00,3,1,3,15,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,271
2016-09-22 16:00:00,1,0,3,16,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,152
2016-09-22 16:00:00,1,1,3,16,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,319
2016-09-22 16:00:00,2,0,3,16,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,240
2016-09-22 16:00:00,3,0,3,16,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,384
2016-09-22 16:00:00,3,1,3,16,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,262
2016-09-22 17:00:00,1,0,3,17,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,98
2016-09-22 17:00:00,1,1,3,17,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,329
2016-09-22 17:00:00,2,0,3,17,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,217
2016-09-22 17:00:00,3,0,3,17,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,370
2016-09-22 17:00:00,3,1,3,17,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,242
2016-09-22 18:00:00,1,0,3,18,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,71
2016-09-22 18:00:00,1,1,3,18,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,252
2016-09-22 18:00:00,2,0,3,18,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,199
2016-09-22 18:00:00,3,0,3,18,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,234
2016-09-22 18:00:00,3,1,3,18,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,206
2016-09-22 19:00:00,1,0,3,19,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,81
2016-09-22 19:00:00,1,1,3,19,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,131
2016-09-22 19:00:00,2,0,3,19,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,99
2016-09-22 19:00:00,3,0,3,19,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,138
2016-09-22 19:00:00,3,1,3,19,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,173
2016-09-22 20:00:00,1,0,3,20,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0,60
2016-09-22 20:00:00,1,1,3,20,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0,85
2016-09-22 20:00:00,2,0,3,20,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0,105
2016-09-22 20:00:00,3,0,3,20,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0,129
2016-09-22 20:00:00,3,1,3,20,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0,121
2016-09-22 21:00:00,1,0,3,21,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0,55
2016-09-22 21:00:00,1,1,3,21,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0,73
2016-09-22 21:00:00,2,0,3,21,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0,62
2016-09-22 21:00:00,3,0,3,21,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0,100
2016-09-22 21:00:00,3,1,3,21,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0,111
2016-09-22 22:00:00,1,0,3,22,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0,23
2016-09-22 22:00:00,1,1,3,22,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0,64
2016-09-22 22:00:00,2,0,3,22,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0,51
2016-09-22 22:00:00,3,0,3,22,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0,67
2016-09-22 22:00:00,3,1,3,22,1011.3,1016.3,324.0,1.7,20.5,92.0,0.0,64
2016-09-22 23:00:00,1,0,3,23,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0,13
2016-09-22 23:00:00,1,1,3,23,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0,44
2016-09-22 23:00:00,2,0,3,23,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0,30
2016-09-22 23:00:00,3,0,3,23,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0,32
2016-09-22 23:00:00,3,1,3,23,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0,35
2016-09-23 00:00:00,1,0,4,0,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0,29
2016-09-23 00:00:00,1,1,4,0,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0,229
2016-09-23 00:00:00,2,0,4,0,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0,5
2016-09-23 00:00:00,3,0,4,0,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0,44
2016-09-23 00:00:00,3,1,4,0,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0,313
2016-09-23 01:00:00,1,0,4,1,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0,21
2016-09-23 01:00:00,1,1,4,1,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0,24
2016-09-23 01:00:00,2,0,4,1,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0,1
2016-09-23 01:00:00,3,0,4,1,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0,47
2016-09-23 01:00:00,3,1,4,1,1011.8,1016.8,335.0,0.7,22.7,84.0,0.0,19
2016-09-23 02:00:00,1,0,4,2,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0,18
2016-09-23 02:00:00,1,1,4,2,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0,22
2016-09-23 02:00:00,3,0,4,2,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0,42
2016-09-23 02:00:00,3,1,4,2,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0,16
2016-09-23 03:00:00,1,0,4,3,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0,31
2016-09-23 03:00:00,1,1,4,3,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0,41
2016-09-23 03:00:00,3,0,4,3,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0,37
2016-09-23 03:00:00,3,1,4,3,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0,23
2016-09-23 04:00:00,1,0,4,4,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0,33
2016-09-23 04:00:00,1,1,4,4,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0,57
2016-09-23 04:00:00,2,0,4,4,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0,1
2016-09-23 04:00:00,3,0,4,4,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0,33
2016-09-23 04:00:00,3,1,4,4,1010.9,1015.9,222.0,1.7,26.4,68.0,0.0,12
2016-09-23 05:00:00,1,0,4,5,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,18
2016-09-23 05:00:00,1,1,4,5,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,101
2016-09-23 05:00:00,2,0,4,5,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,51
2016-09-23 05:00:00,3,0,4,5,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,50
2016-09-23 05:00:00,3,1,4,5,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,41
2016-09-23 06:00:00,1,0,4,6,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,61
2016-09-23 06:00:00,1,1,4,6,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,148
2016-09-23 06:00:00,2,0,4,6,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,117
2016-09-23 06:00:00,3,0,4,6,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,152
2016-09-23 06:00:00,3,1,4,6,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,122
2016-09-23 07:00:00,1,0,4,7,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,111
2016-09-23 07:00:00,1,1,4,7,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,279
2016-09-23 07:00:00,2,0,4,7,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,276
2016-09-23 07:00:00,3,0,4,7,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,402
2016-09-23 07:00:00,3,1,4,7,1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,252
2016-09-23 08:00:00,1,0,4,8,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,167
2016-09-23 08:00:00,1,1,4,8,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,349
2016-09-23 08:00:00,2,0,4,8,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,336
2016-09-23 08:00:00,3,0,4,8,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,442
2016-09-23 08:00:00,3,1,4,8,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,407
2016-09-23 09:00:00,1,0,4,9,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,137
2016-09-23 09:00:00,1,1,4,9,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,341
2016-09-23 09:00:00,2,0,4,9,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,261
2016-09-23 09:00:00,3,0,4,9,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,470
2016-09-23 09:00:00,3,1,4,9,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,367
2016-09-23 10:00:00,1,0,4,10,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,167
2016-09-23 10:00:00,1,1,4,10,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,236
2016-09-23 10:00:00,2,0,4,10,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,227
2016-09-23 10:00:00,3,0,4,10,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,323
2016-09-23 10:00:00,3,1,4,10,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,253
2016-09-23 11:00:00,1,0,4,11,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,142
2016-09-23 11:00:00,1,1,4,11,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,264
2016-09-23 11:00:00,2,0,4,11,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,162
2016-09-23 11:00:00,3,0,4,11,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,263
